"score","text","class"
-4,"malam takbir jangan cepat cepat pagi dulu ya","Negative"
4,"sudah enak dengar takbir tetiba campur musik dangdut ","Positive"
-3,"enggak boleh keluar rumah karena lagi takbir ","Negative"
0," patroli takbir nih ","Neutral"
-4,"besok pas takbir banjir congrats wkwk ngehalu saja dulu ya","Negative"
0,"malam takbir ","Neutral"
-3,"ini kakak gue enak banget takbir gue sendiri jadi babu","Negative"
0,"anjir berkah banget malam takbir ","Neutral"
-1," dulu pas kecil lihat anak gede takbir pas deh gede malah enggak rasai","Negative"
0,"join takbir bank ","Neutral"
0,"minal aidzin wal faidzin malam takbir full takbir versi dj remix","Neutral"
0,"takbir keliling","Neutral"
0,"allahuakbar malam takbir berkah banget ","Neutral"
0," takbir mas e ","Neutral"
0,"sunah di hari raya dan dalil mulai takbir sampai mandi keramas ","Neutral"
4,"indah kalo punya keluarga harmonis pas takbir fuck","Positive"
0,"halo guys bagaimana malam takbir nya ini","Neutral"
0,"ada yanb lagi takbir sambil scroll tau karena fast enggak ","Neutral"
4," omggg takbir nugass semangat","Positive"
-4,"besok sudah hari rayakamu takbir di rumah saja ya main petas sama anak kecil adik saja luar ramai takut kamu ada apa apa ","Negative"
-1,"rt habis kembang api kelar sih bocah yang takbir mau cabs bilang sudah dulu gaes ","Negative"
0,"yang lain takbir makan ketupat main petas kumpul sama keluarga yang pada mudik eh yang sini nginget ingat lagi cara main perpetual burn","Neutral"
0,"ya allah orang tinggal pas takbir rasa campur aduk pasti ","Neutral"
8,"senang aku ndelok arek di semangat takbir","Positive"
1,"harus malam takbir ini nafsu makan gue baik dari kemarin bm mulu sekarang malah enggak nafsu makan tadi saja buka puasa malah telat ","Positive"
0,"takbir ya pacar","Neutral"
3,"rt poso ini rampung aku kok rung tahu ngrasakke buka sama tapi aku tak melu nunut takbir selamat lebaran smuanya mohon maaf lah","Positive"
4,"kangen banget suasana ramenya malam takbir pinang","Positive"
0,"takbir kali ini sponsor oleh paratusin dan minyak kutus ","Neutral"
0,"rt tahun ini takbir bisa jalan cari cari yang enggak di cari mumpung dekat rumah pengin nya sih bisa rasai jala","Neutral"
3,"takbir ya cium ","Positive"
0," ya wing nang makademia nder mau wayahe takbir","Neutral"
0,"hujan berkah malam takbir","Neutral"
0,"malam takbir kmna ges","Neutral"
4,"senang sekal bisa lihat orang takbir","Positive"
0,"malam takbir huiiii","Neutral"
0,"ndek dalan ngempet ngguyu soale remaja keliling e nyetel takbir remix seng jedag jedug wkwkwk","Neutral"
-2,"biasa orang pada takbir itu sampai jam berapa sih","Negative"
0," mending kamu takbir sekarang","Neutral"
0," lagi enggak takbir ini","Neutral"
0,"haru banget jalan sudah rame di malam takbir ","Neutral"
-5,"orang pada takbir anak adam ini malah zina ","Negative"
-4,"malam takbir ku nontonin voli sambil dengar oceh ibu yang sudah nyetrika stel baju and still counting tapi belum nemu mana yang mau pakai buat lebaran besok ","Negative"
0,"segala takbir diremix ","Neutral"
0,"anak trejo takbir","Neutral"
0,"takbir di jalan tol","Neutral"
4,"malam takbir baru jam gin tapi sudah saksi dua adik lelaki ku membucin mantap mbak e umur belum pernah malam takbir sama ayang ","Positive"
0,"malam takbir sama ayang belum mudik ","Neutral"
0," ayo enggak takbir nih","Neutral"
0,"kalo malam ini deka bagaimana anjer gue enggak bisa surup ini takbir","Neutral"
4,"lucu lagi takbir kan untuk pada ","Positive"
0,"kenapa juga cari bakso di malam takbir ya pasti enggak ada lah ege","Neutral"
8,"malam takbir rame ya pada raya keliling pakai sound tapi pas sela ramadhan sepi tadarus dari bocah isi bapak ibu semua pada sibuk nongkrong suka yang rame doang ibadah enggak dilakuinhoamzz ","Positive"
0,"malam lebaran takbir malam lebaran buru burung hantu ","Neutral"
0,"takbir bareng bocil takbir becanda ","Neutral"
5," selamat lebaran lun maya mohon maaf lahir dan batin ya t t moga dapat yoshi sorban di malam takbir ","Positive"
0,"gebrak malam takbir ","Neutral"
-4," tidak saya rebah di kamar btw takbir di desa gue cuma di masjid doang dan itu juga anak laki doang","Negative"
0," jomblo sedang panas lihat orang dua keliling lihat takbir keliling ","Neutral"
12,"ganteng amat anak muda mau takbir ya dek ","Positive"
0,"malam takbir ya tangis karena marathon this is us lah","Neutral"
0," ju haaaai malam takbir jajan yuk murce murceee niii ","Neutral"
0,"cakep banget habis takbir ya wan ","Neutral"
0," takbir","Neutral"
-2," memang takbir biasa apa kak ","Negative"
3,"ini anak anak trejo update keroyok spesial malam takbir kah","Positive"
4," iya aku memang suka pas malam takbir kamu mudik egk","Positive"
0,"suasana takbir daerah ane ","Neutral"
0,"habis takbir sampai rumah kayak hampa","Neutral"
-1,"lebaran tahun ini alhamdulillah kembali bisa rasa suasana takbir masyaallahtaqabbalallahu minna wa minkum shiyamana wa shiyamakum kullu amin wa antum bi khair wa saja alanallahu minal aaidzin wal faaidzin ","Negative"
0,"lagi tonton orang takbir keliling chan ","Neutral"
4,"loh apa takbir ta dangdut sek harap muda suargo sek bur muda neroko hahaha ","Positive"
0,"e malam takbir enggak butuh ayang butuh junghwan ","Neutral"
-1,"sudah jam dan sih adek rungsing pengin takbir wkwk gegara bapa enggak takbir cape jadi enggak ada teman akhir otw langsung ke masjid sama tetehkemauan anak kecil kencang banget memang ya wkwk","Negative"
0,"polres majene puluh personel bakal terjun oleh polisi resor majene untuk mastik situasi tetap kondusif jelang hari raya idul fitri yang akan awal dengan giat takbir yang pimpin langsung oleh kapolres majene akbp febryanto siagian minggu ","Neutral"
0," takbir di cafe ","Neutral"
0," sini baru takbir pas habis isya karena kayak nya tunggu sidang isbat begitu terus bentar saja takbir dan sekarang ujan","Neutral"
-1,"mentang mentang sudah takbir sudah seliwer lagi saja ini di timeline dasar setaaaaan ","Negative"
-7,"coba lu bayang cuma gara-gara gue telat pulang karena mampir rumah nenek gue bokap gue bilang enggak usah balik kegubug gue diam saja sono bagai orang yang panic attack di malam takbir ini rasa gue cuma pengin peluk mama tiket mudik ke mamah mana sih nyarinya ","Negative"
-3,"habis takbir terus trailer wonu keluar takbir lagi ","Negative"
0,"kamu lagi malam takbir di luar kah ","Neutral"
-5,"entah kenapa vibes tuju lebaran tahun ini asa banget dahtakbiran kembang api mana orang pada ngehias rumah makan macam senang sih suasana lebaran tahun ini lebih normal timbang tahun belum walopun ada sedih juga karena beberapa anggota keluarga yang sudah pulang","Negative"
0,"malam takbir matlis hujan ","Neutral"
-3,"pengin ikut takbir tapi aku mager banget mau keluar","Negative"
0," ya kak kita sudah lebaran ini kamu msi malam takbir ya ","Neutral"
0," avv malam takbir jangan lupa lihat ini ","Neutral"
0,"malam takbir semua buru kupon undi aku malah baca au","Neutral"
0,"rt malam takbir kali saja ada yang mau lepas yzy f hoshi wtb kack","Neutral"
4,"danramil lbs hadir apel gabung aman malam takbir dan sholat idul fitri h korem mrl tniadmengabdidanmembangunbersamarakyat","Positive"
0,"malam takbir ayang pada update semua woyy ","Neutral"
0,"sidane melu takbir ","Neutral"
8,"ayah sih super baik ajak beli martabak sama belikan liptint sebab aku enggak di bolehin ibu malam takbir","Positive"
7,"takbir lebih mantul dan asa vibesnya di candiroto tapi udq taun enggak tinggal sana wkwk paling cuma sekedar ke tetangga saja kalo lebaran kalo di candiroto dulu gue pasti ikut keliling terus bapak naik motor ikut takbir xixi kangen banget","Positive"
-1,"orang takbir gue malah ngestalk tiktok jessi sampai bawah ","Negative"
0,"muka bete garagara lagi bobo ada orang takbir ","Neutral"
0,"pada takbir kah ","Neutral"
-3," askrl kalian lagi apa gais huhu aku pengin ikut takbir tapi enggak ada teman mau berangkat sendiri juga enggak boleh huhu biasa sama mbaku tapi dia sudah sama pacar huhu nasib banget jadi jomblooo ","Negative"
0,"malam takbir begini lagi pada ngapainn ","Neutral"
0," bagaimana suasana malam takbir di rumah kalian ","Neutral"
0,"kakak banget takbir remix","Neutral"
0,"takbir cuy ","Neutral"
5,"ptn kalian umur gin masih ikut takbir keliling kampung enggak sih atau malah jadi panitia seru banget loh ","Positive"
-9,"tolol banget siapa sih bocil takbir sambil teriak ","Negative"
-2,"takbir kok di oyo","Negative"
0,"rt anies baswedan hadir festival tabuh beduk malam takbir jis tempometro","Neutral"
-3,"fwb ada yang malam takbir tapi sedih begitu enggak sih fbks","Negative"
0," takbir bareng","Neutral"
0,"takbir malah di goa ya aku ","Neutral"
-4,"mau pakai headset tapi pengin dengar takbir enggak pakai pusing banget kaget mulu dengar petas depan rumah","Negative"
0," yowes ben takbir dulu saja","Neutral"
-10,"tangis banget pesan merugame nyata salah alamat mana jauh bapak minta kak buat antar sini yaudah lah enggak apa-apa rejeki bapak kerja di malam takbir ","Negative"
0,"balas haaaai malam takbir jajan yoook murce murce niii ","Neutral"
0," ini baru mau berangkat takbir di mushola","Neutral"
1,"senang ya rasa bisa lihat takbir lagi di jalan setelah dua tahun cuma bisa diam diam bae","Positive"
0," pada takbir","Neutral"
8,"coba bapak urus mushalla ajar anak nya takbir yang benar bukan jejeritan sambil canda pakai mic ","Positive"
0,"lagi pada takbir di luar mau ikut tapi gue nonmus","Neutral"
2,"puluh ribu kendara madat beberapa ruas jalan di pusat kota sukabumi di malam takbir minggu titik paling padat lihat di beberapa ruas jalan protokol seperti di jalan ahmad yani jalan ir h djuanda jalan re martadinata dan jalan jenderal sudirman ","Positive"
4," selamat takbir ayang wgwgw","Positive"
0,"malam lebaran takbir ngerjain tesis doi ","Neutral"
0,"malam takbir malah minum tolak angin ","Neutral"
0," takbir hoon","Neutral"
0,"malam takbir tetap nguli commis ","Neutral"
0," takbir saja chell","Neutral"
0,"takbir ya balap ","Neutral"
-4," ada yang dapat video presiden skrn takbir di mana ","Negative"
4," enggak lah suasana takbir jangan rusak ","Positive"
0,"malam takbir sama teteh ipar awal dari mepende kakak bayi muncul tanya kriteria suami sampai omong kasus selebgram yang tipu mantan suami karena enggak seru nyata kata teeh harus hati hatj banget pilih pasang soal makin marak yang begitu ","Neutral"
0," iyo ngko saja takbir sek wkwk bodo ini isih ngesok ","Neutral"
0,"karena lebaranya enggak pasti jadi enggak ada siapa buat nyiapin takbir jadi ada ","Neutral"
-4,"malam takbir yang beda banget dari tahun belum and i feel sok sad","Negative"
0,"takbir pada apa ","Neutral"
0," daru malam takbir suruh upchar ","Neutral"
0,"lagi malam takbir lho ini tapi aya weee piomongeun teh wkwk","Neutral"
0," takbir rumah saja hhe","Neutral"
-2,"ulang tahun checkpoint umur begini pas malam takbir dan habis hajar shift sore malam takbir tuh sok huge feeling banget beda sama birthday lain belum nya like senang excited capek emosik gemas kesel semua jadi satu good for today alhamdulillah eid mubarak semua ","Negative"
-3,"waktu takbir daerah rumah malah mati listrik ","Negative"
4,"dengar orang takbir yang suara mirip suara ayah ya allah kangen banget lihat ayah sehat kayak dulu sholat diimamin ayah tunggu ayah pulang tadarussan dari masjid cari lauk sama ayah astaga lebaran vibesnya begini amat sensitip amat sih t ","Positive"
5,"ih seru banget dengar takbir ","Positive"
-4,"rt takbir di rumah sakit ","Negative"
2,"takbir orang kok pada seru seru","Positive"
0," ka ayo takbir","Neutral"
0,"malam takbir tutup dengan ngeroasting admin ","Neutral"
2,"jam masih bocah dulu tiap malam takbir pasti keliling naik motor hunting kembang api sama sih papa buat bawa pulkam h ","Positive"
0,"takbir dengan ipalapan ","Neutral"
0,"rt ucap sighot baca takbir turut empat madzhabsumber kitab al fiqh al islami wa adillatuhu karya syaikh wahbah zuha","Neutral"
1,"takbir tiap tahun antara bahagia dan kecewa ","Positive"
2,"sumpah baru kali ini takbir se riah ini kalau begini aku mau di kampung saja terus","Positive"
7,"malam takbir tetap ngehunter moga ada ajaib dapat rejeki menang enggak ","Positive"
8,"tni kodim loteng siap aman raya malam takbiranselengkapnya baca ","Positive"
4,"takbir begini enak baca je gas","Positive"
0," takbir bang","Neutral"
0,"malam takbir brainstorming angst cuman buat bikin izza kzl","Neutral"
-3,"ya allah di sini enggak ada takbir keliling mosok sepi banget iri sama yang rame takbir di sini petas semua bikin jantung tremor","Negative"
0,"mbok aku dijak takbir tapi ra nganggo sorban","Neutral"
-8,"tiba tiba ingat jadi yang bikin traumatik pas malam takbir mungkin kitar tahun yang lalu sampai sekarang kalo ingat sedih sih parah ","Negative"
0,"alhamdulillah enggak rasa banget tbtb sudah malam takbir rinding banget kalau diinget kayak baru kemarin puasa pertama eh besok sudah lebaran saja ","Neutral"
1,"lagi sibuk takbir bareng bapak mertua ","Positive"
0," alhamdulillah berkah malam takbir kak ","Neutral"
-3,"absen yang malam takbir malah galau","Negative"
0,"besok lebaran teman kos pada mudik gue cuman tidur di kos sambil dengar orang takbir sesak banget enggak bisa ngumpul sama keluarga ","Neutral"
0,"makan ketupat terus tidur bangun bangun dengar takbir","Neutral"
0," sambil dengar takbir masa kal ","Neutral"
0,"ya allah depan rumah ini takbir pakai irama dangdut kencang banget sampai jendela brgetar","Neutral"
-4,"takbir ya di rumah saja indak mana mana karena masih banyak saudara muslim kita yang lapar dan tak bisa raya hari raya idul fitri malah ada yang di hujan timah panas dan buat kalian yang raya idul fitri dengan keliling kota sama keluarga ya tetap di jaga","Negative"
0,"siapa yang malam takbir jadi kang edit poster idul fitri wkwk","Neutral"
9,"agenda malam takbir abisin bm au jorokashtgfirulloh memang benar selamat lebaran smuanya mohon maaf lahir batin","Positive"
1," ok whats going on gue lagi takbir nyempet twitteran bentar bestie ada apa","Positive"
0,"malam takbir jalan jalanmalam takbir tapi","Neutral"
0," orang yang takbir lewat depan rumah gue malah lafal takbir kali ndangdut","Neutral"
-1," cuman bisa diam rumah saja enggak punya teman buat di ajak takbir","Negative"
3,"insecure dikit pupu keluarga bapak pada jalan jalan gue malah takbir sambil naik odong odong ","Positive"
-2,"when lo pulang kampung terus cowok cowok di kitar rumah tau dan tunggu lama takbir keliling pas depan rumah auto yuk ayok teh dini ayo takbir yuk ayok mbak tya ayo takbir gue sama pupu gue yang dari luar kota auto bengong","Negative"
0," marklee sama enggak takbir kack wmwkwk ","Neutral"
0,"cok malam takbir malah senam jantung","Neutral"
5," ini sudah takbir seru banget","Positive"
0,"malam takbir malah makan shin ramyun","Neutral"
0,"tupat tahun ini lebih sepi karena lupa ini malam takbir malah layap alhasil tupat kirim pada pulang lagi ","Neutral"
3,"malam takbir big win kebahagian besar","Positive"
0," enggak keliling lihat takbir ","Neutral"
12,"kok orang malam takbir pada nongkrong jalan ya umur enggak pernah keluar rumah dan babu buta wkwkw","Positive"
4,"astagfirullah siapa yang malam takbir malah tonton fancam konser saya full senyum ","Positive"
0," memang enggak prna ikut takbir","Neutral"
1,"rt selamat hari raya idul fitri h mei atau hari buruh internasional jatuh di hari minggu tepat ramadan ","Positive"
0,"gue umat nasrani tapi gue enjoy banget lebaran keluarga gue campur sari jadi kalo lebaran juga bertamu jadi gue ikut rasai joyfulnya kalo sudah malam takbir dan bangun sudah hari lebaran ","Neutral"
9,"alhamdulillah bisa nikmat malam takbir malam lebaran tuju esok eid fitri rame banget senang banget rasa meski agak sedih karena ramadhan sudah akhir moga allah terima puasa kita moga kita jadi pribadi yang lebih baik lagi aamiinn ","Positive"
1,"kalau ngedenger takbir suka sedih banget ","Positive"
-4,"takbir mana teman teman semua ","Negative"
0,"random banget warga sini ada yang takbir sampai yang nge dj","Neutral"
0,"ini bapak gue bukan takbir malah dangdut anjrit","Neutral"
4,"gua kira malam takbir akan jadi malam yang senang ","Positive"
0,"takbir ygy ","Neutral"
0," atas besi rapung saja mincot sayup dengar takbir dari darat sana ","Neutral"
5,"takbir di signa seru kali ya","Positive"
4," halo kak selamat takbir","Positive"
1,"mohon maaf lahir dan batin takbir lebaran ","Positive"
5,"malam takbir langsung geragas booster energy ya mas gila sih ","Positive"
10,"lebih baik nikmat malam takbir dengan masak daging","Positive"
0,"malam takbir kali saja ada yang mau lepas yzy f hoshi wtb kack","Neutral"
0," malam takbir kejar ndesain ucap idul fitri besok ","Neutral"
0," bisa berdzikir takbir nder tapi enggak apa-apa serah kamu lgian deh lalu juga","Neutral"
4," selamat malam takbir a","Positive"
4,"malam takbir mah senang bukan tangis","Positive"
0," itu kenapa banyak tuyul pas takbir","Neutral"
0,"anosa di konoha yang takbir di masjid siapa saja deh","Neutral"
-2,"mbak mas jogja ayo kita muter lihat takbir tak jemput wes mumpung aku lagi luar sekalianngecall teman ternyta pada belum balik kerja kasihan banget malah pada lembur","Negative"
3," iya benar wkwk tahun kemarin kayak ada yang pasang kembang api betul jarak rumah dekat begitu jadi tiap nyalain kembang api selalu bikin kaget benar wkwk mana banyak anak cowok semua yang takbir tapi kayak sekarang sudah rada capek juga ini anak anak ","Positive"
0," enggak takbir ","Neutral"
0,"ya allah pacar gue lagi kesal banget tapi sekarang takbir","Neutral"
0," choihyunsuk lagi ikut takbir keliling nih","Neutral"
-3,"pertama kali dalam tahun hidup dan tahun di mlg rasai malam takbir di malang","Negative"
0,"sudah malam takbir masih lho harus ingat sudah transfer belum ","Neutral"
0," beli petas nyalain sendiri terus bikin konten pasti isi malam takbir mu yang sepi","Neutral"
-4,"vibes malam takbir kenapa sedih banget ya","Negative"
0,"sudah mau takbir saja chelsea biar lalu ","Neutral"
4,"selamat malam takbir ","Positive"
0,"takbir kali ini enggak rebah","Neutral"
0,"sad banget takbir sholawatan semua di jedag jedug semua di remix","Neutral"
0,"takbir cuy ","Neutral"
-1," khusus antum lanjut puasa tidak ada takbir","Negative"
0,"kemarin pas malam takbir gue lagi stalk treasure enggak rasa","Neutral"
8," keren malam takbir tapi masih ngerjain wajib namjoon pasti bangga ","Positive"
0,"rt takbir di bandara ","Neutral"
0," iya sama rey pada takbir kali ya","Neutral"
0," takbir ajak ribut","Neutral"
-4,"rumah gweh deh takbir sedih banget dengernya","Negative"
-3,"takbir kok kunci diri di kamar sih hihihi dasar aku","Negative"
4,"rt oum awe ini lho ketemu saja jejak digital yang bikin orang cekikik di malam takbir selamat hari raya ","Positive"
0," kece padahal masih malam takbir sudah habis porsi saja","Neutral"
0," tapi masih pengin dengar takbir wkwkwk ","Neutral"
0," lu takbir gue prepare anjir wkwwkwk","Neutral"
0," untung takbir arti enggak dapat ","Neutral"
0,"buah funfact that malam takbir tahun lalu isi tl ksd semua kian","Neutral"
0,"jeongwoo enggak ikut update soal lagi takbir","Neutral"
4,"ya masukk takbir koplo sama masjid manfaat jatiroto","Positive"
9,"dengar suara anak kecil takbir dengan semangat seling tawa itu rasa jadi rindu masa kecilsemua hal buat mereka bahagia kayak enggak ada beban hidup wkwk","Positive"
0,"parade takbir duowoooneee sak camat budhal kabeh ","Neutral"
9,"malam takbir dapat yang manis manis sksksksksk cantik banget ya tuhannn sama beloved ","Positive"
0,"kalian malam takbir apa saja nih kalau gue sih dikmr saja","Neutral"
-2," daerah manggung imogiri bantul kenapa sering mati listrik ya enggak ada angin enggak ada hujan loh ini kita juga butuh buat takbir loh ya udhb tarif naik sering mati listrik tanpa alas ","Negative"
5,"malam takbir itu pokok suasana kayak beda banget suka pengin tangis","Positive"
-1,"jogja malam takbir lalu lintas nya masyaallah ","Negative"
4,"seru banget orang orang takbir sambil bawa obor","Positive"
0,"takbir tahun ini vibesnya rame banget","Neutral"
0,"takbir enggak ","Neutral"
-7,"malam takbir adalah malam yang bingung besok pakai baju yang mana enggak beli baju bedug ","Negative"
4,"sudah takbir jadi banyak flashback momen lama ya haha jadi kangen haha ","Positive"
0,"kalian takbir apa ","Neutral"
0,"moment malam takbir adalah lupa nama ponakan sendiri buat ngisi amplop thr nya hahaha","Neutral"
5,"sindir yang sangat lembut ini rendang nya asin arti apa ya ketika diam sindir lembut sudah mulai dari malam takbir","Positive"
0," join malam takbir moga untung","Neutral"
0,"sudah takbir ajaaaa","Neutral"
4,"ini takbir di rumah nenek selalu pakai soundsystem jadi rumah geter semua anjir capek tapi seru juga dengerinnya wkwkwk","Positive"
0,"baruuu juga beres masih rame mesjid takbir sudah mulai saja ","Neutral"
4," iya ya tadi juga aku dengar takbir dari kamar kayak wow akhir","Positive"
0,"takbir lagi","Neutral"
-6,"normalisasi mau nabok bocah yang main petas berisik banget pas malam takbir anak laib mah takbir di masjid anjir kok ya lu abu jahal mini malah main petas berisik banget mana ledak kencang banget lagi","Negative"
18,"tetap semangat lelah ku kerja demi sukses tetap semangat dan selalu syukur rejeki atas nikmat ini di takbir allah hu akbar kali lailah louloh huallloh hu akbar allah hu akbar walillah ilham sehat sehat sehat kuat ","Positive"
4,"selamat malam takbir saudara","Positive"
0,"malam takbir itu jalan sama mantan ","Neutral"
-2,"gue kira tadi enggak jadi lebaran besok soal habis isya kok sepi amat enggak ada takbir sama bocah nyalain mercon eh tau tau ramenya jam gin","Negative"
0,"takbir keliling takbir adu sound macetmania ","Neutral"
4,"takbir di tempat gymmmmm wkkwkdemi lebaran tampil prima selamat lebaran all ","Positive"
-1,"takbir open vcs bo khusus bo daerah jogja langsung saja dm vcsreal bojogja ","Negative"
4,"seru banget ikut pawai takbir ","Positive"
3,"orang takbir mau pada kmna deh kaya enggak ada keluarga saja","Positive"
0,"liane di update takbiranaku tak mapan karo kipas","Neutral"
0,"tiap malam takbir pasti mam baso","Neutral"
0,"alooo guysss malam takbir ini","Neutral"
0,"siapa mau takbir di genshin","Neutral"
0,"lagi night drive takbir hh sru","Neutral"
0,"niat takbir adalah untuk modus dikit ","Neutral"
0," hah maksud ada nada dangdut takbir pakai spotify speaker sambil keliling dong ","Neutral"
4," nikmat takbir sama keluarga pink ","Positive"
3,"suasana malam takbir di kampung dari dulu hampir enggak pernah ubah dari maghrib anak anak antusias banget ke masjid buat mukulin bedug ada juga yang keliling kampung naik mobil pick up pikap bedugnya ikut bawa kumandang takbir bedug bakal tetap ramai sampai besok pagi ","Positive"
7,"panjang umur buat orang orang yang masih kerja di malam takbir dan di hari lebaran ini kalian luar biasa moga sehat dan bahagia selalu ","Positive"
4,"rame benar orang takbir","Positive"
-3,"tadi iseng keluar malam di jalan macet banget pada takbir keliling ","Negative"
0," takbir keliling","Neutral"
4,"senang banget lihat adek tetangga yang lewat depan rumah sambil bawa kentongan dkk buat takbir","Positive"
-2,"malam takbir kok nugas","Negative"
0,"bisa tidak ya bocil ini enggak main petas mending takbir di masjid deh daripada bakar petas anak gue kaget jadi ih lagi tidur pules loh ah kalo rungsing bagaimana yang capek kan gue ","Neutral"
0,"alhamdulillah takbir bisa rame rame lagi ","Neutral"
0,"mudik antar camat yang lain malam takbir pada boncengin ayang gue masih boncengin angin ","Neutral"
0,"ye monyet suruh mikir pakai otak sendiri kagak ya allah malam takbir ","Neutral"
3,"takbir pasca pandemi benar rameee kayak dulu toko kecil laris semua barakallah ","Positive"
0,"siapa yang sini malam takbir nya galau ","Neutral"
2,"bukan iri atau bagaimana ya itu yang malam takbir sama ayang bukan suami tuh punya rasa enggak enak enggak sih sama keluarga cuman tanya saja ","Positive"
4," takbir enak turu","Positive"
-5,"malam takbir orang ramai di luar tapi di dalam yang sedang di rasa vibesnye sepi sunyi gelisah badmood astagfirullah ","Negative"
6,"malam takbir open jasa unlock unblur download buka dokumen per link murah ini chegg kak scribd kak academia kak slide share kak quizlet kak bartleby kak course hero kbayar bisa di akhir langsung order ke wa dm yang dibio ya","Positive"
6," gulf kamu cantik banget terima kasih sudah nemenin takbir aku yang sendiri ","Positive"
4,"billie elish mudik nganjuk numpak harap mestigenah wes tenang ider lok takbir karo nggowo oncor munyer kampung ","Positive"
0,"di tempat kalian pada muter takbir enggak ","Neutral"
4,"selamat takbir syangkuhh muwah","Positive"
-3,"bisa nya lagi takbir sedih","Negative"
0,"takbir dj remix sae bangggg ","Neutral"
3,"yang paling sedih dari lebaran adalah malam takbir dengar suara takbir selalu sentuh hati kangen family ","Positive"
1,"takbir jangan twitteran mulu kagak punya teman ya hehe","Positive"
4,"siapa yang malam takbir malah baca au ya betul aku","Positive"
0," suruh takbir sama mas hasan pik ckck","Neutral"
0,"selalu haru kalo tiap malam takbir apalagi ini dekat banget masjid depan rumah ","Neutral"
-1,"orang lain malam takbir muter muter sementara gue suruh nyapu ngepel ","Negative"
-7," idulfitri hcebonger lebaran juga takbir juga enggak takut di bilang kadrun radikal ","Negative"
4,"siapa yang takbir sama sayang","Positive"
5," kook kamu senang banget ini kayak kamu tadi takbir enggak sama","Positive"
0,"program tv nyiapin acara takbir nya buat besok padahal","Neutral"
0," takbir enggak mas","Neutral"
0,"siapa yang malam takbir malah pengin indomie cung ","Neutral"
4," bagus dik jangan lupa takbir txt album preview thursdayschild albumpreview tomorrow kali together good boy gone bad","Positive"
0,"enggak ada respon dari client hari ini pada takbir apa ya di us ","Neutral"
0,"nah ini baru vibes malam takbir dari tadi enggak ada vibes malam takbir akhir rasa ","Neutral"
-4," bo dosa kah aku etik bo di malam takbir ini","Negative"
0," maaf banget ini mah pakai saya dari tanggal terang bawa kurir tuju lokasi amoe takbir ini kga sampai kurir nyasar apa bagaimana ","Neutral"
0,"inpo takbir keliling kak bah","Neutral"
4,"selamat lebaran selamat takbir","Positive"
-1," oh iya ira kamu takbir enggak ada teman mau takbir juga mending di rumah","Negative"
0,"saiki snap ig ro wa isine wong takbir kabeh cok cok","Neutral"
0,"bonek takbir ","Neutral"
0," malam takbir jones begini banget baca romansa orang","Neutral"
0," ayok takbir","Neutral"
-2," boleh takbir kok di kampung saya di msjid takbir dan keliling pakai obor enggak ada arang ","Negative"
4,"rt turut rantau yang mudik suasana malam idul fitri di kampung yang riah jadi momen yang rindu di tanah rantau a","Positive"
0," takbir sama mingyu","Neutral"
0,"ikut enggak takbir ","Neutral"
-2,"kapok banget keluar saat malam takbir ","Negative"
0,"ih seru banget deh tadi ada drumband lewat sambil takbir aaaa sudah lama enggak lihat yang keliling begitu ","Neutral"
0,"rt hati hati gerimis licin tambah jalan perlahan karena ada konvoi takbir di jalan cilacap kota tuju kawungnaten jeru","Neutral"
-5,"demi rambut nenek ya ini pln kurang kerja banget deh mati ini lampu pas malam takbir buat apa sih ","Negative"
0,"ya allah lagi takbir johnny suh ","Neutral"
-3,"orang lagi snng takbir eh sih dodol ini sibuk tangis ","Negative"
0,"di takbir ora gais","Neutral"
0,"tiba tiba ingat moment takbir keliling desa sambil bawa lampion bintang really miss that moment","Neutral"
4,"banyak yang takbir jalan sama sayang ","Positive"
0,"join takbir keliling terus ngencingin orang boleh enggak ya","Neutral"
0,"takbir rumah jikra saja lah gas","Neutral"
0,"bismillah moga ada rejeki di malam takbir ini ","Neutral"
0," g beberes aku je sambil puter takbir jedag jedug","Neutral"
4,"satu hal yang gue enggak suka di malam tahun baru dan malam takbir yaitu suara peras ","Positive"
4," pada takbir sayang","Positive"
-4,"kalian takbir masjid atau di mana nih","Negative"
0,"malam takbir tahun lalu enggak bisa partisipasi untuk bukber keluarga tahun ini juga sama paitnya walau beda alesan","Neutral"
0,"hii markf info takbir yang bedug nya pukul mark lee dong","Neutral"
4,"tahaaan tahaaannnn duh pengin wor sama gerombol sono tapi sayang banget lah rusak entar ceria mood gue yang lagi nikmat takbir tuju hari raya lebaran ","Positive"
10,"barakallah takbir kali ini bisa kumpul sama mertua senang banget","Positive"
0," sampun min ku tinggal takbir dulu ya","Neutral"
5,"tempat gue akhir ada takbir keliling lagi kangen banget setelah tahun enggak ada takbir keliling bawa lampu warna warni","Positive"
0," mungkin lagi pada malam takbir","Neutral"
0,"takbir idul fitri h mudik lebaran mudik idulfitri h takbir lebaran ","Neutral"
14,"minggu mei giat apel siap aman malam takbir dasar himbauan untuk tetap terap protokol sehat dalam tiap giat malam takbir antara urang euphoria malam takbir cukup takbir di masjid dan tiada takbir keliling ","Positive"
7,"xixixi dapat hadiah dari takbir keliling begini saja senang koo sapa yang tadi ikot takbir ","Positive"
