"score","text","class"
0,"ziarah","Neutral"
0,"besok ke rumah nenek kalian ziarah ","Neutral"
-7,"rt abah pergi lalu nak ziarah kubur abah belum ramadan itu ari pon tak cukup kuat lagi huhu","Negative"
0," mau ziarah dulu dia ges","Neutral"
-7,"abah pergi lalu nak ziarah kubur abah belum ramadan itu ari pon tak cukup kuat lagi huhu ","Negative"
0," alhamdulillah sudah ke sana main apa ziarah ","Neutral"
0,"kalian sudah pada ziarah ke makam ","Neutral"
0,"rt enhype n edisi ziarah ke makam injang ","Neutral"
8,"kangen magelang sarap nasi ketan minum teh tubruk buat bude yang rasa gosong obrol ngalor ngidul di ruang makan ziarah ke makam keluarga di bukit belakang jalan lihat sawah dan kali progo siang ke es murni malemnya makan kupat tahu di alun and many more ","Positive"
4," kanwil kemenkumham jatim wisnu nugroho dewanto rutan sumenep laksana giat ziarah dan tabur bunga di taman makam pahlawan dalam rangka hbp kumhampasti kumhamjatim ","Positive"
4,"ingat ustaz fadzli ajar fiqh masa di maahad dulu raya ini kena ziarah ustaz insya allah ","Positive"
0,"rt info baru kena waktu ziarah ke makam masyayikh pesantren tebuireng ","Neutral"
2,"hari ke abah pergi mama dengan kitorang hari hari pergi ziarah kubur abah without fail tau abah baca yasin allah berat rindu ini ","Positive"
3,"mula mei mask adalah pilih di kawasan buka tetapi masih galak di tempat yang sesak juga bagi golong risiko tinggi waspada di hari raya ini self test belum balik kampung ziarah ziarah ","Positive"
3,"rt lepas dua tahun tidak dapat laku aktiviti ziarah ziarah ketika musim raya pasti aidilfitri kali ini menja","Positive"
1,"rt ziarah rumah saudara pun asyik main phone je nak sedih tak dapat raya konon ","Positive"
0,"lepas dua tahun tidak dapat laku aktiviti ziarah ziarah ketika musim raya pasti aidilfitri kali ini jadi tumpu masyarakat islam untuk kembali memeriahkan tradisi kunjung unjung yang jadi amal lama ini ","Neutral"
4," lws benar kd ke amt hendak ziarah ke kubur ka nini ","Positive"
4," kanwil kemenkumham jatim wisnu nugroho dewanto kenang jasa pahlawan rutan sumenep ziarah dan tabur bunga ke tmp jokotole kumhampasti kumhamjatim ","Positive"
7," kanwil kemenkumham jatim wisnu nugroho dewanto rutan sumenep laku ziarah dan tabur bunga di tmp jokotole dalam rangka hbp kumhampasti kumhamjatim ","Positive"
-2,"enggak cuma ziarah ke ayah sudah ke rs lagi ","Negative"
0," ziarah waliyullah ziarah kubur sama santri santriwati pondok pesantren tq ada in keluarga yayasan ada in mangli ziarahwali taken on fri march tahun published on fri apr tahun ","Neutral"
-4,"tbh i jealous denga orang yang ada kampungg ahahahahhah sok syukur lah kalian masih ada kampung untuk ziarah ","Negative"
0,"ziarah makam syekh ibnu athaillah as sakandari tulis kitab al hikam via ","Neutral"
0," aku juga sudah enggak ada wkwk ziarah saja","Neutral"
-2,"rasa balik kampung masa kecil dulu je itu pun jarang and bukan st raya pastu bila arwah wan deh takde terus tak balik deh sana unless if nak ziarah kubur sebab yang tinggal pun dua pupu tiga pupu je","Negative"
-4,"pastu mama adu dengan abang dia terus tangis orang tua itu kata abah datang ziarah dia sekal ","Negative"
0," rutinitasku di hari lebaran pagi hari seperti biasa laksana sholat id pula makan opor ayam setelah itu lanjut ziarah kubur dengan keluarga dan silaturahmi keliling kampung galaxymemojichallenge gakadamatinya ","Neutral"
4,"mama kata malam abah balik ziarah rumah mama tak tampak muka tapi baju itu memang baju favorite abah jelas mama kata ","Positive"
0," film ziarah tahun ","Neutral"
0,"siang ini mau ke kubur akung ziarah sama sembahyang sore tempat sodara nginep lagi sana moga ada sinyal ","Neutral"
0,"pada musim raya ini amal tidak menjamu kfc kepada teta ziarah ","Neutral"
0,"petang ini nak pagi ziarah kubur sebab tak nak pagi masa syawal","Neutral"
0,"mandi dulu habis ziarah","Neutral"
3,"rasa makin sini lebaran enggak seru dan semeriah dahulu sekarang habis sholat ied makan ziarah keliling tetangga jam sudah rebah lagi orang tidur wkwkwkhampa banget apalagi sekarang tuan rumah ada di blora makin sunyi deh rumah ","Positive"
4,"rt mewek aku tonton film ziarah buah seti yang di pegang teguh tapi nyata kata lain tapi beliau jiwa","Positive"
0,"pengin ikut ziarah pagi ini ke makam nya kakek nenek buyut semua pokonyaa muter tapi pagi ini malah ada kelas ","Neutral"
4," raya ini tapi ziarah rumah dia dan tanya hang dok kereyau ketiak mak hang indak g lah ini yihhh agak sirap tapi lucu ","Positive"
3,"tadi masa nk ziarah kubur arwah abah rasa sebak kejap bila mama cukup nak jumpa kasih jap ","Positive"
4,"raya kat rumah orang ini benar pergi ziarah lerpas itu makan jee habis makan salam mana patut balik lah jadah da nak kena basuh pinggang mangkuk gelas bagai ","Positive"
0,"ayah kongsi gambar pusara nenek tak pernah ziarah sejak beliau tinggal tahun dulu rasa sebak pula pagi ini ","Neutral"
5,"tahun ini pasti bisa ziarah ke makam ayah pakai jas almamater u makara hijau ayah pasti senang lihat karena waktu masih ada ayah bilang ridho dan ikhlas kalo anak kuliah di fakultas dokter universitas indonesia","Positive"
0,"rt april rabu ziarah kasih jelang aidilfitri dan santun saudara jumat bin ahmad kadis kakitangan ptk bukit","Neutral"
-7,"ketika aku mati aku hanya ingin jasad bakar agar anak ku bisa bawa abu ku mana mereka pergi tanpa harus ziarah mana aku di makam ","Negative"
1,"jenis wisata ziarah keramat raja napuhkeramat datuk kundekermat datuk usol subi natuna","Positive"
0,"ramai pula datang bilik aku harini deh macam ziarah raya deh adu nak resign ucap hari raya ngulo padahal baru pukul berapa","Neutral"
0,"lagi berapa hari nak raya miss saja datang ziarah dulu bawa rombong ahhhhh ","Neutral"
-7,"pagi deh tangis tgok video anjing tapi ziarah kubur abang dia sedih ","Negative"
-3," ya ampun kukira foto itu dialagi ziarah kubur maaf ","Negative"
1,"jenis wisata ziarah keramat darah putihkeramat siti balqiskeramat raja bayang subi natuna","Positive"
1,"lebaran tahun ini pasti sama kayak lebaran yang lalu pasti tangis pas malam takbir nanti karena sudah enggak ada orang tua moga tahun ini di beri rezeki lebih sama allah biar bisa pergi ziarah ke makam ibu sama bapak optimis pasti bisa bismillahirahmanirahim ","Positive"
-10,"rencana nah tangis demi tahun lalu jelek banget sungkem belum omong apa apa sudah mewek ya begitu paling halal bi halal ke tetangga rumah sanak saudara ziarah ke makam mama mampir ke rumah mbah terus turu ","Negative"
0,"rt pagi raya lepas solat sunat aidilfitri lokasi terus ziarah pusara di tanah kubur islam jangka memang ramai ada","Neutral"
8,"enggak sabar mau ziarah tempat uti aku sudah kangen banget ","Positive"
0," petang ini ziarah kubur sat mau indak","Neutral"
-8,"setelah sholat ied nanti acara mana me ziarah dulu setelah itu pulang baru sungkem sama orang tua","Negative"
-7," iring jenazah biasa ada yang kata haram ada yang kata makruh lain perempuan itu bertanggungjawab urus jenazah sampai ke dalam liang lahad iring jenazah suami haram itu bab iring jenazah tapi bab ziarah kubur boleh je sebab masuk kubur tak syarat suci dari hadas ","Negative"
0," ziarah kallee","Neutral"
-7,"sunnah layat jenasah ziarah kubur meski bukan keluarga bagi yang tinggal di rantau disunnahkan ziarah di kubur muslim kubur kafir pun enggak masalah beda jangan doa hanya bagai ingat diri adalah salah satu cara lembut hati yang keras bukan sering ziarah ke mall ","Negative"
0," sholat ied makan oporhalal bi halalziarah makambagi bagi thr galaxymemojichallenge gakadamatinya kalo kamu apa ","Neutral"
0," eh itu enggak habibi habibi ya lagi ziarah astagfirullah","Neutral"
0," jiwa batakku tolak untuk bilang n word mending bilang lontong lah ","Neutral"
0," wkwkwk","Neutral"
3,"sambut malam ramadhan dpc pkb sidoarjo laku ziarah makam wali sunan ampel serta sahur bareng ","Positive"
-6," untuk bisa mudik rela korban dan keluar uang banyak demi keluarga kenang ziarah dan sama","Negative"
0,"hari dua di aceh ahy sholat subuh di masjid baiturrahman dan ziarah ke makam syiah kuala demokratpeduliberbagi ahy sama rakyat","Neutral"
2," heh orang batak enggak begitu kalo emosi cinta begini pukimak lah nah ","Positive"
0,"mudik adalah buah dari yakin bahwa uang bukan segala gala keluarga kenang ziarah sama nyata dan memang lebih harga dari uang cikampek ","Neutral"
1,"rt hormat jasa para pahlawan divif kostrad gelar ziarah rombong ke tmp untung suropati malang","Positive"
4,"trakhir mudik sama bapak ke boyolali madiun benar akhir sama bapak ziarah ke makam mbah di madiun sudah tahun lalu sekarang deh enggak ada kampung wkwk enggak ada alas mudik ke madiun atau boyolali karena sudah enggak ada orang ","Positive"
0,"habis sholat ied sungkem terus makan lontong sana enggak ada ketupat kue kering ada kue basah bolu lapis abistu ziarah terus ke rumah sodara terus ada lomba dong lomba voli dan futsal begitu ","Neutral"
0," kemahhh buleh g ziarah ah da itu kekgi","Neutral"
9,"enggak harus thr juga sih tiap ada rejeki selalu aku tabungin masuk masuk joki buat beli tiket pp kangen banget soal belum ziarah juga bensin naik harga tiket ikut lejit huhuhu jahaaattt","Positive"
12,"datang ke sini tadi jam an ziarah tahlil sekarang di sini nyantai sambil nikmat malam ramadhan di sini tempat nyaman dan sejuk memang saya sengaja sisih waktu jenak untuk dekat diri kepada allah jelas bloranews","Positive"
0,"jenis wisata ziarah keramat batu au pulaulaut natuna","Neutral"
0," baru pulang dari ziarah","Neutral"
-4,"cringe lah obi wan mana kenal mak darth vader apa pasal pula dia nak lawat kubur mak darth vader lagi maka sense and emotional kalau obi wan ziarah kubur isteri vader ","Negative"
0,"tsukuru tazaki tanpa warna dan tahun ziarah nya ","Neutral"
0,"tawasul di makam gus durperjalanan ziarah kamikami awal di makam gus dur jombangjawa timur gus dur gusdur ","Neutral"
0,"malam ganjil malam jum at kliwon nge charge lagi ziarah kanjeng sunan ampelalfatihah ","Neutral"
0,"malam ganjil malam jum at kliwon nge charge lagi ziarah kanjeng sunan ampelalfatihah ","Neutral"
-1," ini acara ziarah mana bang kalo mudik mah naik elf numpuk barang bawa para mudik weleh weleh ","Negative"
0," om ziarah","Neutral"
0,"nk ziarah kubur abe esok ","Neutral"
0," pengin ziarah teman nya yang sudah jadi kornet ","Neutral"
-1,"satu asa happy bila pupu semua nak balik kampung raya nanti aishh seronoknyaaa boleh throwback zaman kecil kat kg masa arwah atok nenek ada lagi boleh ziarah kubur arwah abang long kita kampung ","Negative"
0,"rt sugeng tindak ziarah mekah madinah mas dan keluarga sama pt sorban nusantara utama ","Neutral"
0," datang ziarah aku man jangan lupa bawa kuih hahaha","Neutral"
-2,"rt setelah kali kali produk rokok gagal total ong hok liong pun ziarah ke gunung kawi dapat mimpi lalu bikin rokok","Negative"
8," pertama and paling penting belum nak balik kampung atau ziarah ziarah itu tolong lah jadi rakyat yang bertanggungjawab untuk buat uji kendiri covid bila semua pun deh negatif baru syok raya sama keluarga cinta kan ","Positive"
0,"ziarah pasti emm terus di rumah saja tunggu tamu nenek ","Neutral"
0," ziarah ke makam papa karena hari jum at nemenin mama belanja sama beli kue resin kamar service mobil enggak tau kalo mager paling bobo sama drakoran saja","Neutral"
0,"sholat ied maaf an sama keluarga terima bagi thr maaf an sama tetangga ziarah ke makam ke rumah dua dan lanjut mudik ","Neutral"
0," hahaha kita terus je nanti lepas raya bila free nak ziarah syeikh kau","Neutral"
0," ziarah","Neutral"
20,"lalu sudah ramadan bulan puasa tiba syawal kita raya dengan rasa gembira anak muda di rantau semua pulang ke desa ibu dan ayah riang syukur tak kira tukar senyum dan salam ziarah ziarah tutur dan kata yang sopan saling maaf suasana hari ","Positive"
0," tangis banget sih pas sama ibu aku mah pas sih mes enggak ada yang ziarah saja tangis tapi tetap ada kocak kocak wkwk","Neutral"
-1," sudah mau lebaran susanti pulang dulu sini ziarah kubur leluhur mu kasihan enggak ada yang bersihin makam","Negative"
0," enhypen kayak mau ziarah ke kubur","Neutral"
3,"niat cuti m ini nak ziarah dara mara di padang indonesia sempadan pun deh buka ya fulus ya fulus ya fulus ","Positive"
-4,"mau tonton ziarah yang legal di mana gengs ","Negative"
-5," susah ya kata nya biasa takbir thr mudik ketupat halal bihalal ziarah kubur ","Negative"
0," tetottt lagi ziarah ke makam injang","Neutral"
1," omg teh aku taruh bunga kering di meja dan serak banget sudah ku simpan dari bulan maret awal takuttttt anw itu bunga yang biasa buat ziarah ke makam ","Positive"
4,"ketemu lagi bulan februari awal kita ke pondok kopi terus pulang mau maghrib bcs masii kangen kita muter muter ngaliyan terus sampai akhir ziarah terus ke kuduss deh ","Positive"
-6," biasa saat hari raya idul fitri tarling sama warga di kampung sholat ied minta maaf ke orang tua makan soto tauco ziarah kubur keliling kampung galaxymemojichallenge gakadamatinya","Negative"
2," first day raya kat bj second day balik raya holiday kat cherating haha tapi g ziarah ganu enggak lah insyaallah kau ada balik lantan this year ","Positive"
4,"pesan hari ujhtajuk hukum ziarah kubursilakan share agar sahabat yang lain dapat manfaat dari baca ini sembah untuk jamaah oleh ustadz junaidi hamsyah sama pada","Positive"
0,"ungkap sudah kenapa konsep di kubur kalian ziarah makam injang karena bentar lagi lebaran","Neutral"
3," demi asli soal tadi kubur dekat blok rumah juga rame ziarah ","Positive"
0,"enhype n edisi ziarah ke makam injang ","Neutral"
0,"enhypen edisi ziarah ke makam injang ","Neutral"
0,"esk hendak maka hendak ziarah jam sein belum nganttuk ih","Neutral"
0,"rt ziarah ","Neutral"
0," owalaa lagi ziarah toh","Neutral"
4,"moga ada uang nak ziarah lagi dengan anak bini last pergi rindu ","Positive"
0,"rt lebaran ke tanpa rajib enggak sangka sudah kali lebaran saja bagi yang enggak bisa lebaran dengan buah hati karena tinggal duluan","Neutral"
3,"bayang lu lagi ziarah ke makam malah sambut tujuh ajaib dunia nyanyi like hot summer nya nya nya ","Positive"
0," musim panas sedang ziarah makam","Neutral"
10,"jika tunggu masuk cinta sejati lantas setia yang bagaimana lagi yang harus milik sedang makam mu pun harus sanding dengan dia movie ziarah ","Positive"
4,"lebaran ke tanpa rajib enggak sangka sudah kali lebaran saja bagi yang enggak bisa lebaran dengan buah hati karena tinggal duluan doa baik buat kalian jangan lupa ziarah ya ","Positive"
1,"ira mau ziarah kirim di a begitu kan tau malah dance party another level memang ","Positive"
0," ziarah ke makam hirlchurl ","Neutral"
0,"noraini ziarah keluarga allahyarham husna solehah ","Neutral"
0,"unyah ziarah ke makam sahabat ","Neutral"
0," makanya ziarah itu belum ramadhan bang flashbacknya lebih bisa diminimalisir wkwkwk","Neutral"
-4,"pengin tonton film ziarah yang gratis mana ya waktu","Negative"
0,"rundown acara lebaran sholat iedziarahmakankelilingtidur siangngebaso","Neutral"
-3,"susah duduk dekat malaysia ini haritu lalu tweet suruh basuh pinggan sebab anak tuan rumah tak nak penat mak dia suruh dia basuh pinggan teta tweet ini pula suruh dengar cakap tuan rumah susah susah tak payah ziarah lah ","Negative"
0," itu mau mudik apa ziarah ring ","Neutral"
-7,"astaga pada rame tonton ziarah tuh karena lagi viral ya di tiktod ","Negative"
0," iya mbak cupang ini pojok terus sitenkyu tenkyu btw ","Neutral"
-2," pas mau ziarah ke makam pas ada hajat doang sih","Negative"
-2,"rt mak bapak yang ada anak sila jaga anak awak waktu ziarah open house ya deh ada kes barang tuan rumah pecah lepas itu mak bapa","Negative"
0,"eh anak tubiiessssss besok tonton pilem ziarah ya enggak mau tau pokok harusss","Neutral"
0,"ziarah raya benar tuan rumah perlu sanitasi seluruh rumah setelah semua teta pulang cara ini bantu urang sebar sakit selain itu rakat malaysia perlu mastik maka hand sanitizer belum dan lepas ziarah mc sih com sih ","Neutral"
0," enggak broo bisa baca nih bro ","Neutral"
0," ziarah film apa sih ziarah kubur ","Neutral"
0,"inforakyatkini noraini ziarah keluarga allahyarham husna solehahmore malaysiaprihatin malaysiasejahtera ","Neutral"
0," pulang sholad ied ziarah","Neutral"
4,"rindu pula aku nak ziarah kubur cik fara","Positive"
0,"siapa mau tonton ziarah wid meh","Neutral"
0,"noraini ziarah keluarga allahyarham husna solehahmore malaysiaprihatin malaysiasejahtera ","Neutral"
0,"tonton ziarah sekarang apa besok","Neutral"
-9,"sedih banget deh mana mana pada ngepap mudik aku juga mau pulang ke smi mau ziarah ke ibu","Negative"
0,"tonton pilem ziarah yuk wikend","Neutral"
0," wkwkkwkw film ziarah","Neutral"
0,"ziarah wali","Neutral"
4," ziarah sayang","Positive"
0," iya ziarah kamu sudah tonton ","Neutral"
0," ini ziarah kan baca sinopsis saja aku tangis sengguk ","Neutral"
4," ku cek profil nyata benar wkwkwkw i appreciate your creativity","Positive"
4," kangen sama boomboom deh wafat nid besok ziarah ya ","Positive"
-7,"im actually excited because its a long holiday this time around raya is always day celebration for me because my kampung for both parents dekat sok raya first settle ziarah semua petang deh balik rumah sendiri tak pernah feel balik kampung lama kecuali zaman kecil dulu ","Negative"
0," besok ziarah ya ","Neutral"
3,"rt ganjar pranowo laku ziarah ke makam presiden r ke kah abdurrahman wahid gus dur yang letak di kompleks pesantr","Positive"
8,"akan jadi lebaran paling sepi sih ini bapak ibu masih umroh adik bontot mudik ke kampung suami adik no suami ke mertua tinggal jadi punya acara sendiri untuk ziarah bareng ipar nyak nenek juga sudah enggak kuat keliling jadi enggak seru dulu rame yowes di rumah bae ","Positive"
1," hehe sal kampung dekat je masa raya nanti baru pergi ziarah ","Positive"
1,"untung prediksi bareng rekan jurnalis tepat kalau mudik tahun ini bakal gila makanya deh ziarah dari belum puasa moga prediksi celaka dan hambat bayar tol enggak jadi deh amin","Positive"
0,"rt noraini ziarah keluarga allahyarham husna solehahmore malaysiaprihatin malaysiasejahtera hati","Neutral"
0,"noraini ziarah keluarga allahyarham husna solehahmore malaysiaprihatin malaysiasejahtera ","Neutral"
-4," alhamdulillah buat ongkos mudik ziarah ke orang tua","Negative"
4," ikut sedih prihatin lihat karena begitu mudah lupa jasa para pahlawan dengan jagar budaya saya juga sempat kunjung ke makam ra kartini dijepara lumayan jaga cuma alangkh lebih baik jika tiap ingat hari ada ziarah yang adakan pemda tempat bagai harga","Positive"
0," ziarah atuh eta mah lain mudik","Neutral"
0," biar kayak orang nyelawat alias ziarah","Neutral"
0,"kaset yang sekarang juarang tak setel dadak pengin nyetel gara postingan soleh solihun ziarah rolling stone hehehe ","Neutral"
8," tolak ingat lahir nabi muhammad tolak tradisi ziarah kubur percaya bahwa dalam krisis paling baik hadap dengan kembali kepada al quran sunnah upaya tanggal semua ajar yang datang kemudian ajar kaum sufi ajar kaum mistik islam ","Positive"
0,"pengin ziarah ke makam bapak tapi orang masih hidup ","Neutral"
6," yuk ikutanlw saya sholat sungkem sama ibu ziarah tempat bapak kumpul sama sanak keluarga baru foto jadi sangat bahagia jika bagi thr henpun dari admin galaxymemojichallenge gakadamatinya","Positive"
4,"rt ybm ziarah keluarga ajar malaysia yang tinggal dunia di mesir ipoh i april yb datuk seri dari noraini ahma","Positive"
-3,"dasar pemeriksaan awal husna solehah telah kejar ke hospital sahla mesir rana sesak nafas dan kandung oksigen yang rendah di dalam darah","Negative"
0,"rt kuantan april kdymm yang di tuan agong kenan berangkat ziarah empat mangsa bakar di jalan permat","Neutral"
0," kau selalu ziarah ke mek","Neutral"
0,"rt gawai dosm selangor turut serta dalam program ziarah kasih sentuh statistik jelang aidilfitri sama anak anak o","Neutral"
0," ziarah apa","Neutral"
-2," shalat idul fitri makan silaturahmi maaf maaf dengan keluarga dekat tetangga ziarah kubur silaturahmi maaf maaf dengan keluarga jauh sekaligus wisata galaxymemojichallenge gakadamatinyayukk rama ","Negative"
0," enggak tau tapi aku lhoss i tiap kamis mesti ziarah meski halang","Neutral"
0," bajigur terus e film ziarah ","Neutral"
0," meh aku ziarah","Neutral"
0,"rt program ziarah tengah malam bagi sampai juadah sahur kepada tugas di hospital daerah kampar balai bomba kampar","Neutral"
0," gua mau ziarah ke kubur sapa","Neutral"
0,"rt april agong ziarah mangsa bakar matang badak yang sahih di berita rtm rtm berita","Neutral"
-3,"rt tadi ziarah beberapa keluarga yang susah dan perlu di gaza saya shoping barang perlu makan dan main anak anak","Negative"
0,"dahulu aku larang kalian dari ziarah kubur maka sekarang ziarah kalian ke kubur hari muslim ","Neutral"
-17," dapur itu benar aib tuan rumah jangan sekal jenguk dapur orang yer ada sepah daki ke kotor ke busuk ke berhanyir ke bau ke sawang ke pinggan habuk macam benda ada kat dapur itu balik dari ziarah korg gosip lah dapur dia kotor lah apa ada itu ada ini ","Negative"
-4,"mak bapak yang ada anak sila jaga anak awak waktu ziarah open house ya deh ada kes barang tuan rumah pecah lepas itu mak bapak buat muka tak tau pastu bagi alas alah biasa budak kepala bapak kau","Negative"
0," soal no itu konfem ada ghisau kadang kali masa raya pon masa ziarah rumah mak cik hrmmm","Neutral"
-4," me too don t feel like raya arwah mak baru tinggal adik adik dengan hidup masing kami xrapat kawan pn xramai sok i just pagi raya ziarah kubur mak then balik rumah tengok tv and sambung sampai habis cuti happy tengok kawan beli baju raya dan kuih raya","Negative"
0,"noraini ziarah keluarga allahyarham husna solehah ","Neutral"
0,"went tapi kubur mama tadi lepastu ada her friends tengah ziarah kubur ","Neutral"
3," benar boleh tapi kata buya yahya takut kalau perempuan sebut pingsan atau rasa tidak nyaman saat ziarah","Positive"
0,"rt ingat hari jadi ke garda metal ziarah ke makam baris silitonga ","Neutral"
0,"aku pergi ziarah mak saudara kat kampung aku tengok mak ngah tengah goreng kacang buat nasi himpit raya nantiterkejut beruk aku tengok tang mak ngah aku ","Neutral"
3,"kuantan april kdymm yang di tuan agong kenan berangkat ziarah empat mangsa bakar di jalan matang badak perdana kuantan kira kira jam pagi tadi berita penuh ","Positive"
2," kena mau ziarah dulu haha","Positive"
0," ziarah","Neutral"
0,"buka puasa sndirian lagi di rumahayah ziarah ke makam wali bilang juga ndadak an adek buber di luar juga bilang ndadak anhmmm","Neutral"
0,"rt dulu kami tabung tahun tahun agar bisa buat film ziarah terimakasih untuk yang sudah tonton film ziarah cara legal ","Neutral"
8," harini only a few days left before raya the pimple decide tapi ziarah muka i awal betul eh dia datang nk tolong siap siap raya agak betul betul atas hidung ini ha ","Positive"
2,"setelah kali kali produk rokok gagal total ong hok liong pun ziarah ke gunung kawi dapat mimpi lalu bikin rokok cap bentoellaris manis","Positive"
-5," ada berat mata pandang berat lagi bahu pikul itu asa yang dapat gambar lihat adik safica yang hilang ibu ayah akibat covid ppz maiwp lalu program ziarah ramadan telah lawat rumah nur safica dan turut bawa ziarah pusara ibu ","Negative"
0,"diajakin ziarah sama ayang","Neutral"
-1,"april pulau besar melaka malaysiaziarah ke maqam sayyed ismail bin sayyed ibnu jabbar cicit dari sayyed syeikh abdul qadir jaelani turun ke dari rasulullah shalallahu alaihi wassalam pulaubesar malaysia ramadan ","Negative"
1," are untuk jenis yang riah suka ziarah jiran pakcik makcik etc semua if yes tahan untuk would feel not happy lah i have a small family too and lived quite far from the rest of my pakcik makcik from both side sok every year pulang ramai datang ziarah pun family je ","Positive"
-3," hahahaha lagi ziarah ke sepuh meng mungkin tuh steril saja biar enggak jauh jauh layap selalu balik ke rumah ","Negative"
0," ziarah bawa bir ganjil sekal bagi","Neutral"
0,"habis ziarah makam mbah putri sama semua orang rumah","Neutral"
0,"jangan lupa ya ziarah kubur alfatihah buat para almarhum almarhumah amin ","Neutral"
0,"ziarah kubur itu sunnah nabi tapi nabi tidak pernah contoh kalau minta di kubur baca yasin di kubur cari berkah di kubur jadi kubur antara doa shalat di kuburanziarahirah kubur karena ziarah itu bisa ingat kalian pada akhirat hari muslim","Neutral"
-2,"aku dan falya tonton ziarah kata orang sedih kami malah tonton cepat kali dan malah kakak dan bingung di ending agak sulid juga karena pakai bahasa jawa ngomongnyah","Negative"
1,"baca singkat doa ziarah kubur dan tata cara masuk ke tempat makam lewat ","Positive"
0," april agong ziarah mangsa bakar matang badak yang sahih di berita rtm rtm beritartm keluargamalaysia covid malaysia ","Neutral"
4,"umsfess benar haid boleh ziarah kubur enggak sih ","Positive"
4," keluargamalaysia agar dapat sambut aidilfitri dengan riah di samping pelihara kesihatan sama oleh yang demikian jamu dan ziarah benar tetapi perlu sentiasa maka pelitup muka ","Positive"
4,"ziarah sempena hari raya aidilfitri pada tahun ini yang libat atus duduk bumiputera dari juta duduk malaysia namun demikian raja hempas pulas bagi mastik yang baik demi","Positive"
4,"jamu ziarah raya benar tapi perlu sentiasa maka pelitup muka itu antara protokol untuk mastik keluarga malaysia sambut aidilfitri dengan riah selamatsetiap satu putus yang putus pasti punya pro dan kontra begitu juga dengan putus ","Positive"
-1," ramadhan h terus misi rai anak yatim di zon selatan terusi program ziarah kasih bagi neger melaka ","Negative"
0,"alhamdulillah berik sempat jemaah di masjid nabawi dan ziarah maqam nabi ","Neutral"
0,"bangun instalasi air di kompleks makam syiah kuala ini sekaligus realisasi minta urus makam saat jenderal dudung laksana ziarah pada maret lalu publisherstory ","Neutral"
4,"jadi makin penisirin dengan ini pilem gegara baca blog keren ","Positive"
7,"rt program ziarah uitm hati yang jalan oleh bahagian hal ehwal ajar dengan kerjasama majlis wakil ajar uitm","Positive"
7,"program ziarah uitm hati yang jalan oleh bahagian hal ehwal ajar dengan kerjasama majlis wakil ajar uitm cawangan perak ","Positive"
0," tau kalau halang tidak boleh ziarah ke kubur nder","Neutral"
-2," tf maaf sender kurang ilmu mau tanya jikalau lagi datang bulan boleh tidak ya ziarah kubur hubung ini malam jum at kliwon bisa sharing ilmu bagi yang tau ","Negative"
4,"ziarah ke makam papi moga kelak bisa kumpul kembali di surga amin yra ","Positive"
0,"ziarah doa via ","Neutral"
-4," kalau mau cari gereja di rangkasbitung ada tempat ziarah gua maria dan serang saja di rangkasbitung bahkan ada rumah sakit katolik rs misi pasien agam agama ","Negative"
0,"rt sore ini buah ziarah tahunchairilanwar saksi siar langsung via iglive bukugpu ","Neutral"
0,"sore ini buah ziarah tahunchairilanwar saksi siar langsung via iglive bukugpu ","Neutral"
8,"itu spoiler ziarah bangkai benar bikin tangis bayang bagaimana rindu istri ke suami ","Positive"
0," kampung parents saya kat perak tapi tahun ini balik pahang ziarah makteh belah mak","Neutral"
0," ziarah","Neutral"
6,"ybm ziarah keluarga ajar malaysia yang tinggal dunia di mesir ipoh i april yb datuk seri dari noraini ahmad menteri aji tinggi hari ini ziarah keluarga allahyarhamah husna soleheh mohd salleh ajar malaysia yang tinggal dunia di mesir akibat ","Positive"
0,"jeje govinda lebaran di bandung bakal ziarah ke makam sang ayah celebritiesdotid infocelebterkini ","Neutral"
0,"rt hari ini lalu acara buah ziarah para sair bakal ziarah ke makam chairil anwar di tpu karet bivak jakarta pusa","Neutral"
0,"gawai dosm selangor turut serta dalam program ziarah kasih sentuh statistik jelang aidilfitri sama anak anak orang asal ke sekolah bangsa sungai lui hulu langat selangor pada april khamis ","Neutral"
2," terus cara deteksi ideologi itu bagaimana ideologi itu buah pikir apa maksud semua asn depag harus ikut dangdut yang suka music jazz anggap ideologi lain harus ikut tahlil dan zaiarah wali yang enggak tahlil n ziarah anggap ideologi lain kok apes benar bangsa ini ","Positive"
0,"ziarah makam keluarga ","Neutral"
0,"kelar ziarah ","Neutral"
-3," ziarah yaroh sampai ke luar kota kata cari tunjuk hidayah selain itu juga pernah cerita ketemu nabi muhammad dan dia di beri tunjuk untuk ziarah ke suatu kota lagi pulang bawa foto dia bilang ini nabi muhammad dari sini saja sudah aneh banget apalagi gerak solat keluarga","Negative"
0," pe enggak mudik ta mbak kapan mau ziarah ke tuban","Neutral"
0,"harap polis kutip dengan segera biar dorang raya dalam lokap baru lah family datang raya ziarah ziarah ","Neutral"
0,"ziarah ","Neutral"
-5,"aku faham je bila tuan rumah kata tak payah itu walaupun pergi ziarah rumah dara mara masalah sekarang ini mak yang degil paksa kita angkat pinggan cawan itu eyyhh ","Negative"
0,"ini scene film ziarah kan ya yang klip bagi ke dua ","Neutral"
-4," ziarah mana ","Negative"
0,"rt bang video aku sholawatin dulu ya siapa tau tahun ini bisa ksana skalian ziarah ","Neutral"
