"score","text","class"
0,"rt mau silaturahmi ke eshannn selennn sama jinoraa akwkwk","Neutral"
0,"itu called silaturahmi mungkin mbak enggak kenal konsep itu ya tapi memang cuman manusia sih yang kenal konsep kayak begitu mungkin mbak bukan manusia ","Neutral"
0,"sekarang lebaran apa enggak ada yang mau silaturahmi hati begitu ","Neutral"
0," kalo di rumah buyut sih sonjo sonjo nama ya kayak silaturahmi halal bihalal di tiap rumah tetangga begitu enggak lupa juga mam bakso opor gulai wkwk","Neutral"
2," tahun sudah kita hadap pandemi begitu berat rasa tidak bertemu dengan orang dekat yang kita sayang tahun ini kita semua syukur senyum canda dan tawa dapat kembali hampir tali silaturahmi yang dulu mulai hilang kini kita erat kembali ","Positive"
0,"ingat ya lebaran itu bukan ajang fasion tapi ajang jalin silaturahmi dan ikat antara sama muslim","Neutral"
5," dan dia bahagia banget pas natalankan sama saja konteks nya lebaran n natalansama sama ketemu orang banyak sama sama raya hari raya sama sama silaturahmi sama sama makan makan","Positive"
0," aku yang non tiap lebaran di ajak keliling komplek sama ibu kosan buat silaturahmi aku ikut saja bete juga di kamar ","Neutral"
0,"entar aku update insyaa allah kalo silaturahmi sudah selesai","Neutral"
-4," kayak manta gagal move on nder makanya masih caper kalo mau silaturahmi enggak harap lebih mah ya harus tau posisi ya semangat nder coba diskusiin lagi jangan sampai hilang rasa","Negative"
4,"ngumpul bareng keluarga khatam ngemil bareng rebut gilir mandi ziarah bareng lanjut silaturahmi ke rumah rumah keluarga yang lain semua bareng keluarga senang karena ngumpul pokok ","Positive"
-1,"generasi angkat saya ke bawah mulai terang an tolak budaya silaturahmi ke saudara yang tidak mereka kenal dan hanya akan mereka temu tahun sekal saat idulfitri ini miris cepat atau lambat mereka harus sadar betapa penting dan suci rawat alir darah ","Negative"
20," enggak ada suka banget sama lebaran suka suka suka bikin kangen malah makan enak keliling keluarga besar jalan silaturahmi macet an mudik cuma lebaran yang kayak begitu rasai hangat yang sedih karena tinggal sama bulan ramadhan ","Positive"
2,"the reason why i love christmas vibe more tahan ied because we only focused on family celebration during christmas while the other one is not aku bukan enggak suka silaturahmi tapi turut silaturahmi ke keluarga itu lebih enjoyable daripada kunjung tetangga jauh ","Positive"
3,"dear all maaf ya apabila ada twit atau ucap yang kurang atau bahkan tidak enak di hati mohon maaf atas khilaf sebut moga silaturahmi kita tidak putus happy eid mubbarak all ","Positive"
-3," silaturahmi memang penting banget tapi yang bikin kesel itu basa basi itu sampai bodyshamming banding banding hadeh memang ya begitu deh orang kalo sudah lama gaketemu basa basi suka enggak ngotak","Negative"
13,"keluarga besar kantor otoritas abuh utama makassar ucap selamat hari raya idul fitri h moga di hari menang ini jadi diri kembali suci penuh fitrah dalam silaturahmi yang penuh berkah ","Positive"
1," buat beli kuota biar makin panjang waktu silaturahmi sama keluarga yang enggak bisa ketemu bismillah moga rejeki amin","Positive"
3," patungan empat sarang cebananbakal beli golok dibekasikaga kenapa deh kagak ada ketupat pas lebaran yang penting masih bisa silaturahmi","Positive"
-10," kalo ke keluarga mama muter muternya sendiri iri banget lihat pupu pupu yang keluarga komplit dan habis silaturahmi pasti ada sesi foto keluarga sedang aku gabisaa ","Negative"
0,"ini jabat terang terang bagi amplop isi duit apa kpk enggak mau silaturahmi eh lupa e ktp saja lolos ya ","Neutral"
0,"silaturahmi itu hal paling awkward","Neutral"
-4,"agenda hari inisarapan opor sholat ied opor dan nastar di big fam thr kalo dapat silaturahmi ke tetangga opor dan nastar lagi dan the kalo dapat pulang mau jajan tapi warung tutup padahal sudah eneg sama opor yaudah tidur terima kasih ","Negative"
2,"miss my childhood sok much tiga tahun enggak pulang ke indonesia tiga tahun juga i spend ied just with my friends bukan enggak senang cuma beneraaan kangen banget sama indonesia kangen keliling silaturahmi sambil cari thr ","Positive"
-5," enggak punya duit kata tapi untuk kak pertama gass enggak sehhh oh iya ghnya di mana sih kak mau silaturahmi nih ","Negative"
8," bot silaturahmi dapat bersih amal banyak harta hindar bala mudah hisab di hari kiamat tunda ajal tiba","Positive"
-1," lebaran bukan sibuk silaturahmi malah sibuk urus baju sama angpao wkwkw","Negative"
4,"alangkah indah keliling silaturahmi pas lebaran bawa park jongseong bagai suami","Positive"
0,"rt rl enggak bisa tidur padahal entar mau sholat ied silaturahmi ke sodara ","Neutral"
-6," mudik setelah kungkung pandemi lama tahun anggap ekonomi indonesia tumbuh mereka sepemikiran sama madam bisa beli baju baru tapi migor bela ini antri mudik itu tahun kali silaturahmi kepada orang tua apalagi ini sudah tahun larang enggak ada itu hubung dengan ekonomi","Negative"
8," jujur aku enggak mau salty sama siapa sini baik mbak apalagi untuk yang raya lebaran lebaran itu raya dan momen silaturahmi hanya saja kadang ada orang orang yang jadi tantang untuk hadap itu pun betul bukan mau sakit","Positive"
-1,"selamat hari raya idul fitri h yang mana hari kita temu untuk silaturahmi dengan keluarga besar kita dan saudara kita dan salah satu hari mana tempat untuk jadi agenda banding pencapaianan dengan kerabat kita dari segi relationship maupun karir ","Negative"
4," para tarung silaturahmi itu akan jadi cerita anak cucu salut buat kalian ","Positive"
0,"happy ied fitr kawansmohon maaf lahir dan batinjika tang tak sempat jabat jika hati tak sempat silaturahmi sih you sahabat moga nanti bisa meet up lagi ","Neutral"
4," grong erti manfaat sambung silaturahmi ","Positive"
2," kenapa enggak di spil akun kak mau silaturahmi nih haha","Positive"
0," kumpul keluarga malam takbir jalan jalan silaturahmi banyak deh pokok ","Neutral"
11,"rt jam sudah gila itu woy orang lagi suka cita ketemu keluarga ngumpul haha hihi malah ada yang nebar negative emoti","Positive"
0,"kalo masih ditanyain cowok pas silaturahmi nanti kenal saja nama cowok au andal juta umat","Neutral"
-4,"rt bukber itu untuk erat tali silaturahmi bukan malah jadi ajang buat pamer pencapain diri","Negative"
4,"saat orang orang sholat ied dan silaturahmi aku bisa tidur hari masih bisa makan opor rendang dan ketupat masak kakak lagi nikmat dunia bagi yang tak agama wkwkwkkkk ","Positive"
4," dari dulu aku lebaran ramenya paling sampai zuhur jadi dari pagi sampai jam fokus silaturahmi makan dll baru deh lanjut ajar","Positive"
9,"dulu aku juga enggak suka lebaran bukan karena harus mudik dari rantau atau harus silaturahmi dengan keluarga dan saudara tapi lebih karena harus sikap baik di rumah pura pura rajin sholat waktu dan yakin apa yang kontradiktif di kepala ","Positive"
7," bulan yang suci ini mari saling maaf kan dan semua baik ada balas kecuali cinta ku ke oh hun walaupun jauh lay namun jarak tak halang silaturahmi ini mohon maaf lahir dan batin untuk thr ingat kata suho saya terima cash ","Positive"
-6,"jauh hamba dari yang a armi tapi cuma follow taehyung doang yaallah palagi silaturahmi lebaran deh ini kucuk kucuk aku sih pulang army no offense tapi tae i luv tae but begitu dah aku sih paling army tapi enggak tau member lain kan kocak boro lu ngobrolin lagu wassalam","Negative"
-2,"sing keluargane pecah belah enggak usah silaturahmi ayo kumpul rene ","Negative"
0," rl enggak bisa tidur padahal entar mau sholat ied silaturahmi ke sodara ","Neutral"
1,"buat sender mohon maaf lahir batin tapi esensi silaturahmi itu fokus bisa jalin komunikasi atau sekedar saling jumpa jadi tau ada orang dekat kalo lo fokus di macet ya siapa sih yang mau kena macet ","Positive"
-2,"bukan sok suci apa bagaimana ya tapi ramadhan bulan paling agung di islam and you really put your enggak suka nyaman situation thing first silaturahmi kan salah satu usaha buka pintu rejeki berkah nah ini pas ramadhan maaf maaf pula kurang nikmat apalagi itu","Negative"
10," lebaran masa kecil yang paling seru itu datang silaturahmi ke rumah guru guru karena rumah hampir dekat semua selain cari angpao kita juga pansos carmuk harap biar nanti rapot nya kasih nilai bagus ","Positive"
-4,"bangun bangun orang rumah sudah pada pergi silaturahmi sedih banget jadi aku always aloneee","Negative"
-1," serah untuk gue enggak pduli tapi kalo suatu saat orang orang lupa sama lo karena lo jarang silaturahmi jangan slhin orang orang ya","Negative"
4,"idul fitri bukan hanya tentang agama tapi tentang budaya asli indonesiaberbeda agama tetap satu tuju yaitu silaturahmi antar manusia","Positive"
4,"opor dan sambel goreng kentang bikin emak sanak saudara pada kumpul njalin silaturahmi makan di rumah saudara buat yang bitter mulu kzl sama lebaran kudoakan moga hati dan lingkung baik pada ","Positive"
2,"f bandung mutualan yuk siapa tau bisa silaturahmi nanti lebaran haha sama here fwb ","Positive"
0,"hello everyone tweet baru gue follow saja gue follback mari teman dan silaturahmi ykyk ","Neutral"
5,"ya bisa simpul mungkin kalimat silaturahmi panjang rezeki itu benar walaupun harus lalu fase freak","Positive"
-2,"rasa ingin pulang cepat tapi apadaya harus tunggu orang tua yang silaturahmi sementara anak nya sibuk enggak ngapa apa ya kalau tolak ajak silaturahmi yang benar hanya kedok doang durhaka juga dong dan sekira walaupun bos tapi kadang dapat uang ","Negative"
7,"beda sama keluarga besar gue yang tiap tahun punya ritual nyadran budaya silaturahmi ke sanak saudara yang masih hidup yang ada di kota kota dekat jadi ya seru pergi rame kayak konvoy ke sana ke mari ","Positive"
5,"dedikasi untuk para kiai ustaz dan guru aji yang pertama kali ajar alif ba ta kepada para santri saat mudik sempat silaturahmijaga prokes dan segera vaksinasi tayang di youtube didik pesantren mei pukul wib ","Positive"
-7," balas zalim adalah akhlak yang cela dan sifat buruk yang dapat rusak agama hilang baik dan datang buruk bahkan bisa putus tali silaturahmi","Negative"
3,"rt untuk mutual dan teman onlineku selamat lebaran ya aku mohon maaf atas segala ucap atau buat yang kurang b","Positive"
8," wkwkwk sabar bieb itu salah satu nikmat silaturahmi betewe selamat idul fitri h taqabbalallahu minna wa minkum ","Positive"
0," banyak itu orang yang ikut datang bantu sodara atau teman waktu natal yang nonis juga ada saja yang ikut acara kumpul lebaran silaturahmi bareng ","Neutral"
-4," sender rumah mana aku mau silaturahmi","Negative"
-2," h even gue yang enggak pernah keliling kampung tiap lebaran saja enggak nganggep aneh tradisi ini loh lagi justru karena gaketemu tahun makanya harus salam an lagi bukan minta maaf nama tapi lebih ke silaturahmi ","Negative"
11,"selamat hari raya idul fitri guys sambil silaturahmi dengan keluarga jangan lupa ngerjakan tugas kompetisi di ada hadiah juta untuk menang buru gabung seadex seax bsc seasquad airdrop nft dex swap farm apy","Positive"
5,"minal aidin wal faizin mohon maaf lahir dan batin selamat hari raya idul fitri syawal h moga silaturahmi kita tetap jaga amin hanuraberjuangbersamarakyat ","Positive"
9,"minal aidin wal faizin mohon maaf lahir dan batin selamat hari raya idul fitri syawal h selamat lebaran moga silaturahmi kita tetap jaga tidak hanya erat di hati tapi tetap jalin kuat hingga akhir hayat nanti amin bp mi sikatsindikat ","Positive"
0,"entar pagi lebaran mulai literasibekasi ucap selamat lebaran buat cees se bekas jangan lupa kue sagon biar silaturahmi makin asik lebaran mudik ","Neutral"
5," enggak ada semua hal pas lebaran suka banget vibesnya terus kumpul keluarga silaturahmi makan makan bareng tetangga mampir ke sodara sodara mampir ke nene yang ada di garut semua suka ","Positive"
-7,"rt gue saja yang anti sosial awkward susah komunikasi sama orang baru tapi masih tetap paksa diri ketemu kak","Negative"
0," boleh silaturahmi ke tempat r ","Neutral"
-12," gue saja yang anti sosial awkward susah komunikasi sama orang baru tapi masih tetap paksa diri ketemu keluarga tetangga walaupun biasa direndahin orang tapi tetap enggak nyerah interaksi walau fisik juga lemah paksa silaturahmi sana kemari karena ku paham arti harga","Negative"
-2," dia islam kak cuma pernah ikut join raya saja sama kayak nonis yang sering ikut silaturahmi waktu lebaran ","Negative"
6,"lebaran sekarang lagi enggak pengin ketemu keluarga selain keluarga inti tapi kalau suruh silaturahmi terus nolak ya masa juga nolak ikut mmh sama pph bisa erti enggak ya alesan kenapa kalau aku kaya begitu pengin bikin mereka erti tapi aku enggak mau jelasin cerita detail kaya pengin cukup pakai kontak mata saja ","Positive"
9," terima kasih selamat bahagia juga mbak noni jalin silaturahmi erat sahabat minal aidin wal faidzin mohon maaf lahir dan batin ","Positive"
0,"rt pak anggen kulo silaturahmi ketingale sampun sak untawis l sampun cekap kulo badhe nyuwun pamit mboten langkung ngaturake","Neutral"
0,"besok pengin banget ketemu mbak pacar rumah pengin silaturahmi juga","Neutral"
0," momen silaturahmi ke tetangga dan kerabat sih bisa sampai minggu ","Neutral"
-3,"pas hari h izin dulu g sambi perang nemu senjata di batas ukraina saya aman dulu cegah chernobyl part tanggal kali jam ya memang enggak ada jadwal g saya juga silaturahmi online sama pupu bapak dulu ","Negative"
7," santai om rileks dulu kita nikmat dulu lebaran dan silaturahmi nya dulu baru setelah kelar gass nge horror lagi","Positive"
4,"enggak suka macet ya ngajedog we rumah enggak suka bercengkrama atuh sok salim ada lebaran kan moment berkah menang dan silaturahmi eceu sok weh lamun hoyong nutup pento tapina ya teu leres lamun ngaglorifikasi kalo lebaran adalah bad moment ","Positive"
2,"emak bapak nenek kakek karena mereka yang ngrawat dari kecil lebaran cukup silaturahmi sama keluarga ibu saja ayah bagaimana ynkts makanya hari saja cukup ","Positive"
0," padahal kak tetangga ketemu saja gprnh ya bagus sih enggak putus tali silaturahmi tapi kadang harus basa basi nya mager","Neutral"
-2,"hindar dan jauh bukan arti putus silaturahmi akan tetapi karena lebih jaga hati agar hindar debat dan pemikiran yang mungkin beda dan inti nya adalah cari nyaman yang tidak rugi kan siapa pun ","Negative"
0,"rt sudah masuk ke fase paling ikhlas lo minta maaf gue maaf lo mau teman ayo kita main lo mau jadi gakenal sama gue si","Neutral"
0," bagaimana ya orang julid pasti ada orang yang ngebandingin yang sok ini itu pasti ada enggak pas lebaran saja tiap ada sempat pasti ya kaum kayak begitu pasti ada balik ke pribadi masing kalo lebaran gue bawa enjoy tenang inti pengin silaturahmi maaf maaf saling beri","Neutral"
-4,"orang orang tuh kok banyak banget ya sodaranya silaturahmi lebaran bisa sampai hari hari meanwhile aku hari saja kelar kalo enggak mudik ","Negative"
0,"kalo silaturahmi sama mantan boleh enggak ya ","Neutral"
-3,"bukan salah justru suka itu hari menang untung dan beryukur kalo keluarga kalian hangat bukan sembunyi balik kata introvert juga aku pribadi ya sudah usaha interaksi tapi ujung sakit hati hari lebaran kan silaturahmi saling maaf ","Negative"
-4," admin masuk pemecahbelah juga mana saat silaturahmi butuh ","Negative"
0," hmmmmccchee pict ke kakkkvibes habis silaturahmi ke mertua terus makan opor awikwok banget","Neutral"
2," ketemu sama keluarga yang mungkin enggak pernah sama sekal ketemu dhari biasa nikmat nya silaturahmi makan lebaran pasti","Positive"
-4," silaturahmi sama sigembrot ini mana kasih tau alamat","Negative"
8,"silaturahmi adalah buah komunikasi yang tuju untuk tahu bagaimana sehat kawan bagaimana ada ekonomi bagaimana aman dll ","Positive"
7,"oleh karena itu silaturahmi tidak sekedar datang ke rumah tetangga atau kerabat untuk ucap maaf aku namun silaturahmi adalah komunikasi tingkat tinggi yang landas iman dan ikhlas serta lepas dari motif bisnis ","Positive"
6," momen lebaran aku adalah waktu aku kecil ibukuuuu amat senang senang di pangku di pangku di peluk wkwkwkw canda jadi pernah hilang kan gegara cari mamah mamahku ke toilet aku enggak tau cerita lagi di rumah pilu silaturahmi nah gue nyariin sampai ke luargk cukup lanjut ","Positive"
0," silaturahmi ke saudara saudara terus jalan jalan ke pantai","Neutral"
0," mau silaturahmi dia mas","Neutral"
1," bagi yang belum bisa pulang masih harus lebaran di rantau enggak apa-apa insyaallah semua korban akan balas pada waktu moga hal ini tidak buat kita kecil hati atau jadi jadi halang untuk tetap jalan ibadah dan silaturahmi ","Positive"
7,"setelah tahun ramadan dan idulfitri rasa hampa tahun ini bahagia banget sampai haru bisa bukber sama teman teman bisa keluar takbir bisa salat terawih dan idulfitri dan bisa silaturahmi keluarga besar alhamdulillah ","Positive"
0,"silaturahmi virtual sama pak ","Neutral"
9,"mohon maaf lahir dan batin selamat hari raya idul fitri syawal hselamat lebaran moga silaturahmi kita tetap jaga tidak hanya erat di hati tapi tetap jalin kuat hingga akhir hayat nanti kabadan bp mi sikatsindikat ","Positive"
4,"amit lagi enak makan opor ada dong feng mampir silaturahmi ","Positive"
4,"ke rumah teman silaturahmi lebaran ke rumah teman minta ajar matematika diskrit ","Positive"
0," mau silaturahmi ke rumah nder","Neutral"
3," gua benar juga gasuka sih tapi ya ajar ubah mindset pelan moga dengan orang tau ada gua yang lagi susah jadi buka pintu rezeki ditawarin kerja dll daripada simpan semuanys sendiri kan hehe kan silaturahmi bisa buka pintu rezeki kalo aku enggak salah cmiiw","Positive"
-6,"sudah masuk ke fase paling ikhlas lo minta maaf gue maaf lo mau teman ayo kita main lo mau jadi gakenal sama gue sila tali silaturahmi nya putus lo minta tolong lagi gue bisa gue bantuin gue sudah enggak takut hilang apa lagi karena gue sudah tau apa yang gue butuhin ","Negative"
4,"happy eid mubarak minal aidzin walfaidzin maaf lahir batin aku minta maaf kalo pernah salah sama kalianatau mungkin kata yang enggak harus diucapkanselamat hari raya idul fitri ges mari sambung tali silaturahmi dengan maaf maaf happyeidmubarak","Positive"
-1," mohon maaf lahir batin juga habib tiada senang lebih senang sambung silaturahmi dengan turun rasulullah muhammad shallallahu alaihi wa sallam hiks ya sedih lagi deh tiap nyebut nama beliau saking kangen nya ","Negative"
0,"terima acara silaturahmi di klx atau habbit","Neutral"
0,"akhir jumpa pas un sama mau jelang lebaran kali ya suruh buat silaturahmi wkkwwk","Neutral"
-8," pas lebaran bukan silaturahmi tanya kabar bagaimana karena lama tak jumpa tapi langsung body syeming ih kok makin gemuk saja kayak orang obesitas nanti bisa sakit padahal kata mereka lebaran itu saat yang bagus buat kita kumpul keluarga tapi apa arti dong kalo harus hina fisik","Negative"
0,"bukane niat medot silaturahmineng aku ra pengin koe kabeh ngalami kyok aku","Neutral"
3,"rt padahal momen lebaran kali tahun momen yang tunggu buat silaturahmi sama keluarga besar kalo mereka ada omong gaenak saja","Positive"
-2,"ira lebaran sekarang tuh bakal silaturahmi rumah camer hahah","Negative"
0,"rt yess bacain komentar sini typical bocil generasi smartphone semua njiiiirr tau enggak guna a","Neutral"
-2," mau libur lama minggu setelah idul fitri mau fokus silaturahmi kan ","Negative"
2," lebaran itu hari penuh menang lama ramadhan menangin hati allah agar bisa cinta nya ampun dosa seperti lahir suci saling maaf dalam silaturahmi jangan jadi malah umpat enggak sih esensi kan kembali ke fitri salah satu dalam hubung antar manusia ","Positive"
-1," kinnporscheep kalian yang silaturahmi malah gue yang butuh inhaleremang dasar kalian kinnporschetheseries kinnporschetheseriesep ","Negative"
0,"siapa tau ada yang butuh bisa langsung agar erat tali silaturahmi ","Neutral"
1," silaturahmi sholat id rendang pindang tulang opor ayam lapis legit lapis ketan nastar kue kacang putri salju last but not least thr lah","Positive"
0,"spill fantasi kamu waktu silaturahmi ke rumah sodara sodaramu dong xixiuy","Neutral"
24," makan enak bagi thr ke krucil panjang umur dengan silaturahmi kumpul seru with tante heboh nan rumpi tapi aku tetap sayang puji yaampun kakak makin cantik kadang ada yang tanya kapan nih sudah punya pacar jawab santui sambil senyum doain saja nanti juga ada waktu ","Positive"
3," enggak usah nyat monyet nyat monyet imo dia menitikberatkan di selebrasi dan tradisi enggak bahas sisi spiritualitas lebaran mau ikut tradisi atau enggak dengan cara apa lebaran ya tetap ada dan sakral sempat yang penting untuk silaturahmi ","Positive"
3,"bapak gua selalu ajar dan nanemin soal jangan sampai mati obor alias putus tali silaturahmi atau enggak kenal saudara gua lebaran bisa sampai minggu cuma buat silaturahmi ke rumah semua saudara yang jelas gua enggak kenal semua tapi tidak gua dan mereka jadi saling kenal","Positive"
0,"lebaran tuju untuk silaturahmi bukan adu capai apa lagi urus hidup orang","Neutral"
0," moga bisa manggung kalian silaturahmi di pekanbaru lagi bang ","Neutral"
-8,"momen yang paling gaenak besok lo akan pergi silaturahmi ke tempat teman teman emak dan bapak lo dan lebih parah emak sama bapak lo ekstrovert ya bisa kalian bayang berapa derita saya besok dan dua hari depan ","Negative"
6,"rt esensi benar bukan di maaf maaf tapi silaturahmi sampai sini paham belum hey sih paling introvert","Positive"
4," tuju aku ngajakin arkham siapin amplop thr dia yang pilih amplop pilih isi lipetin dan masuk dan value yang ajar pas moment ini sharing sama semua orang atas rejeki yang allah berik lebaran makna kumpul keluarga silaturahmi dan sharing happy ied mubarak rara ","Positive"
1,"bukan apa ya kalo kita tidak silaturahmi entar bakal susah ke depan percaya adik adik ","Positive"
0," silaturahmi kelamin ya bunda ","Neutral"
-5,"rindu nenek yang selalu ingin solat di shaf depan yang selalu gereget kalo jam masih sibuk dandan yang selalu ngomel kalo malas malesan silaturahmi ke tetangga inti rindu segala hal tentang nenek sekarang cuma bisa kirim doa ya nek ","Negative"
0," mbak nya sudah asa independen banget jadi gabutuh silaturahmi kali","Neutral"
-14,"alhamdulillah tahun ini enggak ada yang basa basi kedok silaturahmi padahal ujung cuma buat sakit hati","Negative"
0," bagaimana cara pamit ke tuan rumah pas lagi silaturahmi ke rumah orang ","Neutral"
0," silaturahmi rumah mas triadanya ketupat enggak ada nasiselamat raya hari idul fitrisemoga lancar selalu rezeki rakyat bekasimohon maaf lahir batin mas ","Neutral"
-2," silaturahmi tetap harus jalin sih walau cuma pulang beberapa kali saja ","Negative"
-5," sudah lebaran saja ya kamu enggak mau silaturahmi gituudah lama kita enggak obrol akhir nanyain soal kuliah eh habis itu kamu hilang sadgirl","Negative"
0,"obrol bareng keluarga plus konser dadak di dalem mobil pas kena macet waktu dalam jalan silaturahmi ke rumah saudara saudara ","Neutral"
3,"dua tahun saudara saudara semua tak jalan tradisi silaturahmi ganti silaturahmi digital tahun ini kembali saudara bertemu langsung dengan keluarga karena mayoritas sudah jalan vaksin dalamkebahagiaan saudara saudara tetap jalan protokol sehat ","Positive"
0,"makan rengginang pulang silaturahmi sambil tonton warung kopi ","Neutral"
-1,"sambil jalan pulang ke rumah sempetin juga silaturahmi ke rumah tetangga manatau dapat tambah thr ye entar kalo deh sampai rumah nenek bakal sibuk lagi tuh di dapur ada saja yang mau bikin padahal sudah ada banyak makan ","Negative"
0," ayang mau silaturahmi kelamin ","Neutral"
-14,"gue masuk introvert sih benci keluar rumah juga tapi tetap senang bisa rayain lebaran silaturahmi sama tetangga yang bahkan gue enggak tau dia tetangga gue lebaran tahun sekal doang jangan sedih cuma karena malas ketemu orang belum tentu tahun depan bisa rayain lebaran lagi ","Negative"
1,"lagi biar apa ribet segala kan bukan mau fashion show tapi mau silaturahmi bareng keluarga dan tetangga nanti sibuk pikir outfit malah gadapet makna lebaran ","Positive"
0,"minggu lalu kami sepeda dan kembalisilaturahmi dengan teman teman komunitas sepeda di acara collabonation silaturahmi komunitas jogjatonton lengkap di youtube channel ","Neutral"
4,"lebaran rupa momentum untuk silaturahmi dekat yang jauh dan rekat yang dekat mari kita hindar hal hal yang akan timbul traumatis dalam jangka panjang kalau kita tidak mampu kontrol sikap orang lain kepada kita minimal kita mampu kontrol respon kita","Positive"
5," akwkwk lucu banget kalian dua jadi dong pupung malam lebaran nih bisa langsung silaturahmi kan nanti","Positive"
3,"padahal besok silaturahmi sama keluarga besar cuman sudah capek duluan buat jawabin tanya tentang mata","Positive"
2," jadi ajar biologi lagi n lebih aware soal medical condition karena kepo soal hasil lab radiologi dll wkwkwk asyik juga ajar begini walau memang term bikin pusing aku tapi jadi bisa silaturahmi sama teman fk","Positive"
-1,"selesai solat kita bakal ngumpul dulu di rumah gadang ngumpul sama keluarga besar yang masih satu kaum silaturahmi dan bagi bagi thr wkwk makin banyak yang pulang dari rantau makin banyak juga dapat thr nya mau bocil atau yang tua tetap dapat ","Negative"
0,"lu mau dman apa ajak silaturahmi kelamin ","Neutral"
0," silaturahmi","Neutral"
-5,"rt isi kumpul komentar manusia problematik momen silaturahmi malah benci ","Negative"
0," kalau turut pandang aku lebih ke arah pengin kalian silaturahmi juga lul meski isi pesan maaf maaf lain sisi pengin hubung teman tetap keep ini touch","Neutral"
5," jika tang tidak saling jabat thr dapat rekat silaturahmi bestie selamat hari raya idul fitri h mohon maaf lahir batin juga ","Positive"
6," bodyshamming tapi kalo sekarang dibodyshammingin gue sih tinggal jawab hehehe iya nih makin mirip babi ya punya mulut buat makan soal bukan hina orang dah enggak usah berisik gue gamak duit lu ini sambil tetap senyum ramah hehe tanpa ada niat mutus tali silaturahmi","Positive"
-5,"lagi aku nyamperin sama adik bukan pengin kasih minum pengin nyapa saja silaturahmi malah disuru balik lagi pas sudah buka kan gaenak ya untung aku adik anak tau diri kasihan kan orang mah kerja capek eh malah harus traktir orang lain mana dua orang ","Negative"
2,"yang aku ingat dari vibes lebaran dulu itu silaturahmi keluarga posisi ayah nyetir ibuk sibuk nyiapin bawa anak anak masuk aku nyanyi sambil makan sosis sama jelly setelah ayah enggak ada aku lupa vibes lebaran kayak apa hehe ","Positive"
4," keluarga masih sempat rehat jam setelah shalat eid dan sungkem belum silaturahmi ke keluarga besar tunggu keluarga besar datang semua jadi ya akusih prefer nomer kadang kalo deh redi suka kebelet pipis jadi takut nah kebelet begitu belum shalat eid kalo maka up dulu ","Positive"
0," itu nama silaturahmi gas ","Neutral"
4,"lebaran begini pengin silaturahmi sama ayah tapi sayang sudah di tanah","Positive"
0," rek niat lebaran mau rumah dia silaturahmi eh buka fb malah dapat chat begini belum ini enggak pernah komunikasi samsek sekal chat pinjem duit begini banget ya nama teman ","Neutral"
-9,"padahal momen lebaran kali tahun momen yang tunggu buat silaturahmi sama keluarga besar kalo mereka ada omong gaenak jawabin saja santai enggak usah sok keras biasa saja kamu enggak bisa ngontrol apa yang keluar dari mulut orang lain tapi kamu bisa kontrol emosi kamu untuk tanggap ","Negative"
-2,"agenda minggu ini mumpung libur dan lebaran adalah jalin silaturahmi lagi sama teman yang sudah lama lost kontak","Negative"
-3," yessaku juga lihat di ig banyak banget yang pengin kabur ke mall atau bioskop atau lain karena gasuka lebaran gasuka ketemu saudarapadahal lebaran itu sempat buat jalin silaturahmi sama sanak saudara apalagi buat yang sibuk banget ","Negative"
0,"rt dia nggatau ya silaturahmi dahsyat kayak mana","Neutral"
0,"asik lebaran bisa modus ketemu mantan alas silaturahmi ","Neutral"
3,"silaturahmi kalau yang penting karena allah bilang penting pasti bahagiamakanya penting banget buat kita senantiasa tuntut ilmu agama sampai liang lahat dan benah niat sok iye banget gua reminder especially for my self first moga allah berkah semua indah ramadan","Positive"
0,"yuk semua yuk ini kayak suudzon terus ke orang orang baik sangka saja insya allah enggak ngerugiin banyak seram banget kalo sampai jadi debat soal silaturahmi karena kejulidanpadahal di luar momwntum ini orang basabasi bwgitu pun banyak ","Neutral"
-2,"atur tidak suka adalah cuci piring numpuk gksie dari awal puasa bahasa begini niat baik loh silaturahmi tuhgue sudah bodoamat banget hidup deh susah dengar kritik dan saran tiap hari paling habis itu siang tidur kayak orang pingsan isi energy","Negative"
4,"setelah pekan lalu marhaban ya liga champions sekarang ac mil lagi siap silaturahmi ke scudetto untuk yang ke kali forzamilan scudetto acmilan ","Positive"
-10,"sedih ada nah nah tangis benar cuman alhamdulillah hari ini kebawain happy bagaimana enggak sih literally tahun ini lebaran sendiri biasa be sama mamah tapi ldr an begini dan gue tipe orang yang malas buat nginep di mana mana jadi mending diam drmah baru besok silaturahmi","Negative"
0," idulfitri idulfitri h idulfitri dana kaget ketemu felix sama","Neutral"
4," bilang saja h lebaran kumpul silaturahmi sama keluarga atau pergi ke rumah kerabat turut gue itu alesan paling masuk akal sih","Positive"
11," nah makanya aeneng banget momen lebaran tuh benar seseneng itu dulu kecil senang kalo dapat thr ciahh tapi makin gede tuh ya jadi sadar saja kayak sudah tradisi kita itu silaturahmi tiap tahun kayak begini ya walau bisa laku tiap hari cuman iniloh momen spesial","Positive"
-9,"bukan essensi lebaran itu kumpul dan jalin silaturahmi ya kenapa thr jadi harus miris ya kalo ada keluarga yang enggak kumpul karena takut jadi omong karena tidak ada uang untuk beri thr thr itu budaya jadi tak bisa tolak sulit apa situasi whyme","Negative"
